날짜,시가,고가,저가,현재가,거래량
20150713,39000,39350,37700,38550,467003
20150714,38600,40550,38250,40150,1091787
20150715,40350,40700,39100,39650,527911
20150716,39400,40300,38700,39300,458424
20150717,39650,40250,39050,39100,383840
20150720,38800,39050,37350,37500,559782
20150721,37800,40300,37600,39500,677994
20150722,39750,40250,39400,39400,426795
20150723,39500,39700,37450,37500,551610
20150724,37200,37300,34450,35150,1055142
20150727,34350,35150,33800,34550,496294
20150728,34500,36200,34150,35400,586249
20150729,35700,36950,35100,35700,526970
20150730,35700,38900,35350,38700,1048666
20150731,38900,39900,37800,38100,721356
20150803,38750,40450,38500,39700,929993
20150804,39550,40350,39050,39400,544924
20150805,37800,40000,37000,39600,827437
20150806,39950,40300,38500,39150,406082
20150807,38650,39400,38050,38600,343074
20150810,38250,38500,36000,36300,624560
20150811,36900,37850,36250,36500,457588
20150812,36500,36800,33100,34200,958090
20150813,34000,35350,33550,34900,489522
20150817,34850,35650,33800,34300,358875
20150818,34250,34500,31700,31800,693814
20150819,31100,32350,30650,32000,510945
20150820,31400,31900,30700,30800,369871
20150821,30200,32000,28700,29900,1185442
20150824,29200,30450,29200,30250,619167
20150825,30550,30600,29350,30000,554656
20150826,30000,31600,29550,31100,689405
20150827,31600,31800,30550,30750,552675
20150828,31000,32150,30900,32000,641012
20150831,31700,31900,31000,31300,421852
20150901,31200,31900,31100,31100,323302
20150902,30300,30950,30150,30650,327550
20150903,30900,31350,30650,30700,260899
20150904,30750,32400,30700,31500,694966
20150907,31500,32150,31200,31350,310556
20150908,31600,31700,30950,31400,219273
20150909,32000,32650,31700,32600,351326
20150910,32200,33800,32050,33650,448243
20150911,33650,34150,33350,33850,281132
20150914,34000,34150,32550,32700,257648
20150915,32950,34400,32850,33900,343521
20150916,34300,34650,33700,33950,334554
20150917,34350,36700,34200,35900,813689
20150918,35950,36800,35550,35850,409339
20150921,35550,35650,34450,35350,331797
20150922,35550,36600,35550,36400,426414
20150923,35800,36150,34700,34700,295876
20150924,35000,35150,33100,33600,559935
20150925,33300,34050,31550,32050,912250
20150930,31300,31700,30850,30900,518092
20151001,31200,31850,31050,31350,555458
20151002,31500,32300,31450,31450,486616
20151005,31700,31950,30900,31150,397126
20151006,31350,31950,31050,31550,283307
20151007,31150,31550,30450,30650,416766
20151008,30900,31500,30550,31500,255420
20151012,31300,32200,31300,31900,292769
20151013,31800,32100,31100,31250,239199
20151014,31700,32000,31150,31250,215734
20151015,31250,32150,31250,32100,218170
20151016,32200,32250,31400,31400,278215
20151019,31400,32150,31350,31750,161734
20151020,31800,32050,31150,31350,203216
20151021,31200,31200,30150,30450,584562
20151022,30350,30650,29900,30100,252127
20151023,30450,31200,30300,31150,252368
20151026,31550,31600,30650,31350,212966
20151027,31200,34950,30700,34650,1557714
20151028,34650,36200,34600,35550,999292
20151029,35600,36500,35500,36250,815181
20151030,35950,38000,35950,37300,1048189
20151102,37300,38500,37150,38350,728516
20151103,38450,39000,37500,37900,650264
20151104,38250,39000,37600,38100,499381
20151105,38300,38400,36650,36750,549516
20151106,36550,37300,36450,37150,278520
20151109,36800,37000,35850,36150,297837
20151110,35700,36750,35350,35500,373040
20151111,35600,36400,35250,35500,236369
20151112,35250,35600,34500,34800,360729
20151113,34450,35300,34100,35000,242693
20151116,34800,35700,34200,34250,248979
20151117,34650,36600,34650,36300,471963
20151118,36400,36600,35450,36000,309472
20151119,36400,37150,35750,36200,354195
20151120,36350,36800,35950,36400,294923
20151123,36600,36950,35950,36250,234413
20151124,36250,36350,34850,35000,356160
20151125,34600,35350,33750,35150,568739
20151126,35000,36800,35000,36750,306967
20151127,36750,37400,35600,36050,304279
20151130,36000,36400,35500,36050,253587
20151201,36050,37400,36050,36250,404647
20151202,36500,37000,36100,36100,258448
20151203,36200,36650,35450,35700,211963
20151204,35100,35600,35000,35200,104340
20151207,35650,36100,35300,35450,133306
20151208,35250,35500,34450,34600,168780
20151209,34300,36000,33350,35750,380807
20151210,35650,36300,34600,34800,243668
20151211,34600,34800,33900,34000,215628
20151214,33200,33850,33200,33750,167192
20151215,33900,34150,33200,33700,141460
20151216,33900,34750,33900,34250,155799
20151217,34550,34550,33350,33450,278596
20151218,33500,35150,33500,35000,312190
20151221,34400,36800,34200,35700,389829
20151222,36350,36550,35050,36000,388619
20151223,36000,36300,35300,35800,262881
20151224,36050,36400,35550,35550,231407
20151228,35750,35950,34900,35150,160738
20151229,35250,35900,34550,35400,212189
20151230,35850,36200,35450,35550,188166
20160104,35550,35900,35150,35250,227803
20160105,34850,35500,34700,35050,226217
20160106,36400,37200,33450,33800,1192279
20160107,33800,34300,32350,32950,526932
20160108,32500,33850,31950,33200,379355
20160111,32650,33700,32350,32950,192171
20160112,33050,33350,32200,32450,166744
20160113,32700,33850,32550,33650,176911
20160114,32950,33800,32200,33500,289502
20160115,33950,34000,32600,32750,223822
20160118,32400,33050,32300,32650,143658
20160119,32750,32850,31750,31800,220646
20160120,32000,32150,30600,31000,228439
20160121,31000,31650,30450,31200,198267
20160122,31450,32150,31200,31500,171459
20160125,32000,33100,31600,32650,171525
20160126,32400,33100,32200,32350,155217
20160127,32900,33000,32650,33000,137088
20160128,32800,33250,32400,33000,135299
20160129,33400,33400,32250,32300,157274
20160201,32450,33900,32450,33850,247432
20160202,33800,33900,33200,33500,128532
20160203,33350,33400,32250,32650,178437
20160204,33000,33250,32400,32850,140202
20160205,32850,33750,32850,33600,175626
20160211,33000,33500,32100,32100,223793
20160212,31800,32600,31000,32200,288401
20160215,32300,33450,32250,33200,250641
20160216,33300,33700,33150,33300,159663
20160217,33550,34250,33100,33850,295087
20160218,34150,34450,33650,34000,195721
20160219,33650,34150,33600,33950,214773
20160222,34800,37800,34750,36900,1079368
20160223,37550,37700,36800,37300,540443
20160224,37100,38350,37100,38050,560342
20160225,38150,38300,37450,38000,347210
20160226,38200,39250,38000,39150,494845
20160229,39150,39400,38900,39200,362632
20160302,39300,40000,39300,39900,383847
20160303,39900,39950,38400,38950,509285
20160304,38950,39800,38900,39700,316271
20160307,39650,39850,38700,39250,305326
20160308,39000,39150,38000,39050,291814
20160309,38800,39200,38200,38300,208658
20160310,38750,41000,38550,40650,953341
20160311,40650,40850,39550,40000,364293
20160314,40200,40200,38850,39300,250897
20160315,39250,39550,38800,39300,182914
20160316,39300,39350,38100,38200,283933
20160317,38300,39300,38150,38450,354266
20160318,38600,38950,37700,37750,309197
20160321,38000,38000,37000,37000,285148
20160322,37350,37900,36900,36950,348501
20160323,37300,37350,36350,36750,407957
20160324,36500,37000,36450,36550,194081
20160325,36950,37250,36400,36550,214371
20160328,36700,37100,36100,36900,271643
20160329,36750,37650,36650,36900,274969
20160330,38100,38750,37000,37400,650513
20160331,37900,40600,37400,40350,977846
20160401,40350,40900,39100,39950,640804
20160404,40000,40800,39450,40000,408697
20160405,40500,41500,39800,40200,508387
20160406,40050,40250,39200,39350,256315
20160407,39250,39750,38700,39550,217386
20160408,39250,39550,38600,39150,224845
20160411,39200,39250,38200,38350,188575
20160412,38200,40100,38150,40100,336927
20160414,39900,41200,39900,41000,486861
20160415,41050,42400,41050,41800,596003
20160418,41900,42050,41000,41350,300980
20160419,41500,41700,40900,41450,191954
20160420,41550,43400,41400,42200,519337
20160421,43450,44900,42200,42700,1040696
20160422,42700,42700,41700,42050,375635
20160425,42000,42600,41600,42000,205365
20160426,41900,43450,41850,43200,356787
20160427,43250,43250,42300,42500,203637
20160428,42250,42450,41100,41750,332409
20160429,41500,41900,41000,41700,182784
20160502,42000,43800,41350,43500,499021
20160503,44000,45000,43100,44800,616151
20160504,44500,45150,44350,44600,380416
20160509,44600,46450,44350,46450,588373
20160510,46600,46600,44950,45100,436676
20160511,45200,45700,44300,45650,342524
20160512,45400,46100,45000,45600,262485
20160513,45500,47350,45500,47200,461135
20160516,47200,47750,46050,46400,278851
20160517,46400,46900,45350,46600,310762
20160518,46500,46550,45700,46300,210130
20160519,46400,47100,43950,44600,493486
20160520,44200,45500,44000,45500,286515
20160523,45500,45800,43600,44500,386808
20160524,43850,44900,43500,44700,288838
20160525,44750,45400,44400,44700,251922
20160526,44700,47450,44700,47000,605603
20160527,47100,47300,45750,45850,262114
20160530,45750,45750,44000,44550,359863
20160531,44550,44950,43750,44500,346677
20160601,44550,45900,43850,44550,441526
20160602,44550,44700,43950,44100,233524
20160603,44300,46700,44300,46450,459488
20160607,46250,46950,45450,46050,352573
20160608,46050,48500,46050,47700,618898
20160609,47850,48350,46750,47350,364375
20160610,47000,47900,46750,47550,227913
20160613,47250,48950,47250,48700,478952
20160614,48150,48700,47400,47650,370588
20160615,47600,48200,46950,47000,270331
20160616,47400,48500,47300,47700,383331
20160617,48000,48250,46450,47400,420370
20160620,47600,48300,47050,47900,146319
20160621,48850,48900,47600,47750,270350
20160622,48000,48600,47700,47950,153193
20160623,47800,48350,47100,47550,211141
20160624,47750,48450,45050,45850,578908
20160627,44050,47350,44050,47200,473740
20160628,47200,47750,46600,47400,274359
20160629,47650,49100,47450,48000,428887
20160630,48350,48900,47850,48600,258018
20160701,48650,49250,47600,47650,437975
20160704,48150,49000,48000,48950,489709
20160705,49200,51400,48450,51300,1067068
20160706,51000,52500,50600,52200,763973
20160707,52600,53200,51900,52500,398413
20160708,52400,53000,52000,52700,311405
20160711,53700,56000,53600,54800,711633
20160712,54900,54900,53600,54900,418612
20160713,55000,55100,53600,53800,394820
20160714,54100,55100,54000,54900,249952
20160715,54800,54800,53600,53800,262231
20160718,53600,53600,52500,52900,330327
20160719,52900,53600,52600,52800,146654
20160720,52700,54700,52200,54300,286911
20160721,54300,54800,53800,54400,211346
20160722,54100,54300,53300,53800,222312
20160725,53500,54200,53300,53500,117188
20160726,53200,54600,53100,54000,187332
20160727,54100,54300,53300,53700,168135
20160728,54500,54600,53400,53800,273768
20160729,53900,54400,52700,54100,257463
20160801,55900,59000,55400,58000,1072210
20160802,58200,58500,57300,58100,460841
20160803,57600,59700,57300,59400,428177
20160804,58900,60400,58200,59200,676901
20160805,59500,61800,59200,61500,648297
20160808,62000,63000,60600,62300,502310
20160809,62400,62400,61300,61600,379792
20160810,61300,62100,60100,60400,473710
20160811,60600,61300,59700,61300,316326
20160812,61200,61200,60200,61000,281928
20160816,61100,61200,59600,59800,320317
20160817,59400,60200,58400,60200,287155
20160818,60100,60400,58900,60100,258749
20160819,59900,60000,58300,58500,442123
20160822,58800,60200,58800,59800,309308
20160823,60200,60200,58500,59200,251891
20160824,59200,59600,57600,58900,259181
20160825,59400,59500,58200,58300,154772
20160826,58000,58200,56000,56700,494098
20160829,56500,59300,55900,59100,413749
20160830,59000,61500,58900,61100,529534
20160831,61200,61700,60600,61600,332202
20160901,61600,62100,60300,61700,322279
20160902,62100,63500,61300,62800,394953
20160905,63200,64300,63200,63700,346916
20160906,63300,64000,62500,62800,305844
20160907,62800,62900,60600,61200,430534
20160908,61500,62000,60500,60900,276598
20160909,60700,61700,59300,60200,399233
20160912,59100,60500,58900,59300,193256
20160913,60700,61400,59600,60400,276561
20160919,60900,62500,60600,61800,412626
20160920,61900,62000,60000,61600,324449
20160921,61200,61700,60500,61500,181767
20160922,61900,62300,61100,61900,293185
20160923,63400,64900,63100,63400,532485
20160926,63600,64000,62500,62800,205676
20160927,62400,63500,61800,63500,292795
20160928,63500,63500,62500,63000,163221
20160929,63200,63500,62500,63100,191206
20160930,63000,64000,62500,63600,245355
20161004,63900,65400,62000,65400,457293
20161005,65500,65900,64500,65700,265928
20161006,65200,65900,64900,65600,179363
20161007,65400,65500,64000,64800,290419
20161010,64400,66100,64400,65400,203591
20161011,65700,65900,64600,65400,201040
20161012,65400,65900,64900,65700,265099
20161013,65500,65600,63800,63900,291334
20161014,64400,65900,63500,65600,336471
20161017,66000,66000,64300,65700,348807
20161018,65200,67300,64900,67300,460114
20161019,67800,68600,66900,67400,310797
20161020,67500,68200,67000,67700,203240
20161021,67300,67900,66900,67200,155735
20161024,66600,67100,64000,64500,480686
20161025,64900,66000,63800,64600,444031
20161026,65000,65900,64000,65000,327774
20161027,65000,65400,63800,63900,305783
20161028,64000,65300,63200,64100,230454
20161031,64000,64800,63400,63800,214695
20161101,61500,61600,49750,50300,4064546
20161102,50100,50100,45900,48500,3349890
20161103,48400,50500,47650,49800,1092670
20161104,49600,50400,46700,48200,975945
20161107,48500,49150,47650,48050,555126
20161108,48250,48450,46100,46550,1078224
20161109,46700,54900,45700,48500,5754038
20161110,49600,52200,48800,50900,1741500
20161111,52100,52500,50000,51900,976565
20161114,50900,54400,50700,54000,949513
20161115,54300,56200,52900,53600,1175763
20161116,54300,55700,54000,55200,759344
20161117,55600,56000,54400,55400,499550
20161118,55500,55600,53700,55300,696937
20161121,54700,55600,53700,53800,369262
20161122,54000,54600,52500,53800,500822
20161123,53900,54100,52200,53000,457677
20161124,52500,53000,49500,50500,959877
20161125,50200,52600,50200,52100,519835
20161128,52700,52800,51000,52100,448756
20161129,52100,52200,49800,50700,660058
20161130,50700,50800,47500,47850,4339688
20161201,48200,48250,45550,46050,963023
20161202,45900,45950,42150,42650,2013516
20161205,42100,43100,40650,41650,1173860
20161206,41800,42950,41800,42400,835998
20161207,42100,42750,41750,42450,401379
20161208,43000,43050,41950,42350,652146
20161209,42500,42700,42050,42600,365561
20161212,43050,44750,42550,44700,888893
20161213,44700,45000,43400,43750,712562
20161214,44150,45250,43950,44700,690546
20161215,45300,46150,44750,45700,733743
20161216,46000,46300,45100,45500,627086
20161219,45800,45800,44200,44400,435056
20161220,44650,45800,44500,44550,526094
20161221,44700,45100,44650,44900,249180
20161222,44650,44900,43300,43350,491255
20161223,43350,44150,43050,43700,242211
20161226,44300,44300,42700,42750,354235
20161227,42400,43250,42250,42950,283809
20161228,42900,43700,42750,43000,270629
20161229,43350,43600,42750,43450,198142
20170102,43850,44850,43750,44750,333831
20170103,44650,47550,44600,46950,977418
20170104,47250,48500,46600,46700,797712
20170105,47200,47250,46250,47200,343584
20170106,46950,48400,46650,48250,445549
20170109,48250,48350,46650,46950,393611
20170110,46550,46750,45350,46400,370770
20170111,46700,47800,46650,47500,317594
20170112,47500,48300,47400,47500,335679
20170113,47250,47850,46550,47150,322657
20170116,47150,47350,46100,46100,262764
20170117,45900,45950,44450,44500,772049
20170118,44800,45200,44500,44800,284749
20170119,44500,45150,44050,44100,310914
20170120,43700,43950,43000,43400,404126
20170123,43600,44450,43500,44050,192357
20170124,43900,44050,43000,43100,270301
20170125,43400,43400,41650,41700,458905
20170126,41850,42300,41200,41900,264416
20170131,41750,42300,41300,41700,295705
20170201,41700,43700,41700,43700,548913
20170202,44250,44250,42750,42900,346659
20170203,42950,42950,41500,41650,536765
20170206,41800,42350,41800,42250,329810
20170207,42050,42950,41350,42900,324006
20170208,43000,43050,41700,41700,316865
20170209,41700,42000,41300,41350,348659
20170210,41500,41700,39900,40000,760896
20170213,40000,41100,39200,40750,513395
20170214,40800,41450,40250,41050,474070
20170215,41450,42100,41300,41800,377396
20170216,41550,41700,40900,41100,288213
20170217,41050,41800,40800,41150,296471
20170220,42500,42650,41400,41450,581260
20170221,41600,42250,41150,41650,402457
20170222,41600,44000,41600,44000,1054394
20170223,44100,45400,43300,44850,833621
20170224,44850,44900,43800,44900,515130
20170227,44900,45000,43850,44350,326994
20170228,44400,44500,43450,43900,469193
20170302,44000,44950,43600,44950,549015
20170303,45450,45450,43800,44000,548544
20170306,44300,44500,43750,44150,311638
20170307,43950,45450,43750,45400,494780
20170308,45650,46250,44550,44850,440576
20170309,44800,45000,44400,44500,315485
20170310,44600,45350,43600,44250,442987
20170313,44400,46000,44300,45900,623544
20170314,45800,45900,44950,45000,357772
20170315,44850,44950,44100,44600,235982
20170316,45100,45900,44600,45750,581886
20170317,46000,46700,45700,46300,459995
20170320,46500,46800,45500,45800,365485
20170321,46050,46150,45400,45450,368015
20170322,45400,46550,45400,46000,639512
20170323,46200,48400,45700,48250,1064249
20170324,48600,49450,47800,48200,710585
20170327,48000,48050,46700,47150,525370
20170328,47450,47950,47150,47700,368823
20170329,47700,47750,46300,46850,602527
20170330,46700,47000,46050,46750,346240
20170331,46800,48100,46800,47100,417463
20170403,48600,49300,47850,48050,632675
20170404,47750,48450,47150,47900,324687
20170405,48100,48100,46800,47000,497342
20170406,46700,48300,46650,47500,473741
20170407,47100,47750,47100,47550,277215
20170410,47900,49100,47700,48800,722173
20170411,48900,48900,47550,48600,495700
20170412,48650,48850,47650,47700,345617
20170413,47550,47750,47250,47650,404699
20170414,47800,48450,47450,47500,329403
20170417,47300,47450,46650,47000,331294
20170418,47000,47850,46700,47700,336998
20170419,47750,49450,47550,49200,968153
20170420,49450,50500,49000,49450,652523
20170421,49900,49900,48600,48950,438941
20170424,49000,51200,49000,50100,1013855
20170425,50100,50800,49800,50700,437456
20170426,50600,51600,50300,51300,466017
20170427,51300,53700,50900,53100,1176212
20170428,53400,53400,51300,52000,586370
20170502,51900,52000,50300,50700,408017
20170504,50500,51600,50500,50900,282040
20170508,51000,51600,50600,51600,385081
20170510,51800,52800,50700,50700,504628
20170511,51100,51700,50700,51300,341201
20170512,50900,51700,50700,51500,187155
20170515,51800,51900,50900,51300,140334
20170516,51100,51200,49800,50500,346122
20170517,50100,50200,47600,48500,869418
20170518,47900,49100,47800,48500,294375
20170519,48600,49700,48400,49400,291521
20170522,49750,49850,48500,48650,271241
20170523,48850,48900,47700,47850,460675
20170524,48050,48700,47850,47950,380046
20170525,48350,49300,48100,49250,501364
20170526,49450,50900,48700,50800,537594
20170529,51300,51300,49500,49700,337742
20170530,50100,50600,49650,50400,229333
20170531,50000,50400,49750,49950,266449
20170601,49600,50100,48850,49200,299933
20170602,49050,49250,48500,49200,403667
20170605,49400,49700,48600,49550,291183
20170607,49050,49200,48650,48700,317232
20170608,49000,49000,47850,48250,501919
20170609,48300,48400,46650,46750,879422
20170612,47050,47050,45400,46150,746547
20170613,46150,47350,46100,46600,471711
20170614,46600,47000,46050,46150,365730
20170615,46200,46200,44550,45000,482680
20170616,45200,45650,44900,45150,236249
20170619,45200,45450,44200,44300,328558
20170620,44200,44500,43000,43100,465219
20170621,42900,45200,42900,44700,538212
20170622,44850,44850,43600,44500,282728
20170623,44300,45450,44300,45400,246877
20170626,45450,45500,44400,44900,196271
20170627,45000,46200,44700,45800,308688
20170628,45800,45850,45050,45400,151702
20170629,45900,45900,45300,45450,158279
20170630,45400,45400,44350,44500,229175
20170703,44950,44950,44000,44600,142789
20170704,44600,44950,43500,43550,368674
20170705,43550,44550,43550,44300,284449
20170706,44600,45200,44350,44800,239696
20170707,44550,44650,43800,44000,223990
20170710,44100,44700,43350,43450,187268
20170711,43200,43550,42600,43100,261720
20170712,43050,43750,42500,42700,226086
20170713,42700,43250,42650,42950,192552
20170714,42800,43150,39500,40200,844068
20170717,39300,40000,38200,39300,808191
20170718,39100,39750,38650,38700,477914
20170719,39200,40100,39150,39650,607878
20170720,39900,40400,39250,39400,430159
20170721,39450,39800,39050,39650,352058
20170724,39800,39850,39300,39700,233842
20170725,39900,40250,39850,40000,298750
20170726,40400,40850,39700,39950,516323
20170727,40250,40450,39800,40400,252200
20170728,40050,40400,39800,39800,319449
20170731,40300,40650,39600,39900,282658
20170801,39900,40100,39650,39950,234189
20170802,40050,40150,37900,38400,649849
20170803,38400,38650,35550,35900,1436086
20170804,35950,37900,35800,37650,843214
20170807,37900,39550,37900,39050,550962
20170808,39100,39400,38150,39000,451376
20170809,39200,39500,38500,39300,407674
20170810,39550,40200,38900,39600,575299
20170811,39600,40200,38600,38900,410962
20170814,38600,38950,37100,38000,447467
20170816,38850,40150,38850,39500,634333
20170817,39050,39350,38600,39050,343263
20170818,39500,41500,39350,40850,1062198
20170821,39450,40400,38200,38550,1290666
20170822,38900,39050,38200,38950,348528
20170823,39150,39700,38650,39300,335919
20170824,39000,39200,38500,38600,312523
20170825,37600,38450,37200,38100,591592
20170828,38500,39250,38300,39200,319708
20170829,39650,39850,38700,38900,383267
20170830,39000,39550,38900,39000,255351
20170831,39000,39200,38800,38800,282681
20170901,38800,39500,38550,38650,249067
20170904,39150,39600,38000,38000,466120
20170905,38400,38400,37500,37900,243642
20170906,37850,38050,36600,36850,445667
20170907,36800,37800,36750,37700,293106
20170908,37550,38050,37400,37850,226293
20170911,37900,38600,37900,38200,253576
20170912,38300,38500,37600,38050,186200
20170913,37800,37950,37250,37500,244151
20170914,37600,37950,37500,37950,193969
20170915,38100,38400,37500,37600,226356
20170918,37500,37650,37050,37150,238888
20170919,37150,37600,37100,37450,218988
20170920,37200,37450,36500,36650,362313
20170921,36250,37300,35800,35850,434080
20170922,35900,36000,33850,34000,812491
20170925,34300,34350,32700,32750,582199
20170926,32200,33700,32200,33200,336458
20170927,33000,33300,32500,33000,270490
20170928,32750,33050,32400,32750,244577
20170929,32750,33750,32700,33200,297000
20171010,33650,34300,33000,34150,420019
20171011,34250,34600,33600,34350,365205
20171012,34400,34550,33550,33950,462673
20171013,33600,33700,32850,33150,409256
20171016,32900,33450,32900,33350,233607
20171017,33300,33650,33200,33450,247027
20171018,33450,34450,33350,34050,379100
20171019,34950,38100,34850,38050,1461571
20171020,38050,38100,37000,37200,677077
20171023,37450,37450,35800,36050,467993
20171024,36250,36550,35600,36250,365264
20171025,36350,36950,35600,36650,366298
20171026,36500,37800,36500,37200,410114
20171027,37250,39750,37250,39250,1168692
20171030,38550,38950,38200,38650,457028
20171031,38400,39700,38250,38400,550975
20171101,38700,39450,38450,39200,583147
20171102,39200,39200,38550,38950,262099
20171103,38900,39400,38600,39100,385734
20171106,38400,40250,38250,40150,951212
20171107,40150,40400,39450,40150,518205
20171108,40900,41650,40200,40500,764618
20171109,40950,41500,40100,40100,447269
20171110,39800,39800,37950,38550,739093
20171113,38600,38600,37100,37400,518468
20171114,37300,37500,36400,37300,597865
20171115,37500,37550,36150,36250,446910
20171116,36750,37250,36500,37000,318627
20171117,37300,37300,36400,36800,329902
20171120,37500,37950,36900,36950,430264
20171121,37000,37250,35800,35850,485061
20171122,35950,36350,35250,35950,353301
20171123,36000,36450,35950,36150,181624
20171124,36400,36450,35900,36150,202447
20171127,35950,36500,35600,35700,254566
20171128,35800,35850,35200,35300,301804
20171129,35750,35750,35150,35150,174425
20171130,35300,35300,34850,35250,307222
20171201,35250,35250,34000,34050,644233
20171204,34150,34200,33700,34200,247231
20171205,34200,34800,33800,34650,352559
20171206,34650,34800,34000,34050,419195
20171207,34250,34300,33550,34000,300872
20171208,34000,34100,33500,33550,229389
20171211,33400,34650,33400,34250,227028
20171212,34150,36150,34150,35600,747666
20171213,36000,36200,35500,35950,298846
20171214,35850,36000,35300,35300,341805
20171215,35450,35900,35250,35700,301120
20171218,35700,35900,35250,35700,220400
20171219,35700,36000,34500,34750,309084
20171220,34800,35450,34650,34900,223563
20171221,35450,36150,35000,35250,380472
20171222,35350,35450,34100,34200,315675
20171226,34450,34450,34000,34250,216434
20171227,34100,34250,33600,34250,183464
20171228,34250,35750,34250,35550,369665
20180102,36000,36550,35600,36500,355321
20180103,36600,36700,36100,36500,289206
20180104,36600,36600,36100,36450,235820
20180105,36700,37200,35600,35850,341107
20180108,35850,36050,34900,35050,357572
20180109,35100,35750,34800,35350,359861
20180110,35450,35800,34850,34900,507824
20180111,35000,35100,34450,34700,384651
20180112,34650,35000,33750,33800,736323
20180115,33700,34100,33050,33250,555007
20180116,33000,33500,32600,33500,685049
20180117,33350,33550,32950,33150,498867
20180118,33100,33800,33100,33700,429901
20180119,33700,33800,33200,33400,280690
20180122,33600,33600,32900,33050,504928
20180123,33150,33500,33000,33400,333963
20180124,33050,33500,33000,33400,385312
20180125,33350,33350,32950,33150,456517
20180126,33200,34300,33150,34100,795631
20180129,34500,34550,34100,34200,482834
20180130,34300,34600,33800,33950,468615
20180131,34000,34250,33400,33650,458790
20180201,33750,33900,33300,33650,276191
20180202,33600,34600,32850,32950,1220615
20180205,32500,32600,31400,31400,1027684
20180206,30200,30700,29800,30350,777109
20180207,30700,30950,29850,29850,509283
20180208,29850,30250,29150,29300,603054
20180209,28500,28750,28150,28250,574014
20180212,28150,28300,26800,27400,1058450
20180213,27500,28250,27150,27250,547971
20180214,27250,27700,27150,27650,296452
20180219,27950,28900,27950,28800,378145
20180220,28800,28950,28250,28350,252219
20180221,28650,28650,28050,28450,188609
20180222,28400,28900,27950,28150,311543
20180223,28400,28650,28150,28250,237389
20180226,28750,30150,28650,29550,813890
20180227,29800,29800,28750,28900,514798
20180228,28700,29600,28500,29150,378355
20180302,29000,29000,27700,27900,633606
20180305,27850,28250,27450,27500,229404
20180306,27750,27850,27350,27750,236378
20180307,27700,28100,27150,27950,494937
20180308,27950,28600,27950,28550,447250
20180309,28450,28900,28050,28300,356524
20180312,28550,29500,28150,29300,470965
20180313,29300,29700,28900,29600,362988
20180314,29400,29450,28950,29150,243322
20180315,29000,29650,28550,29450,234732
20180316,29500,29700,29100,29250,220727
20180319,29250,29450,28800,29200,225666
20180320,28750,29200,28750,29050,277404
20180321,28800,30600,28800,30300,738960
20180322,30350,30400,29650,30050,363871
20180323,29400,29850,29000,29050,388752
20180326,29000,29400,28400,28550,206570
20180327,28750,29650,28650,29100,382796
20180328,28600,29000,28600,28700,231646
20180329,28600,29000,28400,28900,240419
20180330,28950,29650,28850,29600,205642
20180402,29450,29800,28500,28650,369249
20180403,28300,29000,28200,28500,278451
20180404,28650,28700,27400,27500,516091
20180405,27700,27950,27500,27600,199131
20180406,27600,27900,27450,27600,184514
20180409,27500,28050,27500,27650,180262
20180410,27550,27600,26750,26900,381925
20180411,26950,27300,26850,26900,291300
20180412,26950,27300,26800,27300,384785
20180413,27200,27450,26900,26950,224184
20180416,27150,27300,26350,26500,373180
20180417,26500,26750,26350,26450,210351
20180418,26450,26900,26450,26650,294200
20180419,26550,26600,25650,26100,621991
20180420,25850,26350,25500,26200,375064
20180423,26000,26150,25150,25200,600196
20180424,25150,25450,24600,25400,457651
20180425,25250,25550,24950,25050,313729
20180426,25100,26350,24900,26150,467908
20180427,26200,26450,25800,26100,377099
20180430,25750,25800,23950,24100,1121364
20180502,23850,23850,22950,23350,845260
20180503,23250,24200,23200,23900,560785
20180504,23800,26000,23450,25950,1440785
20180508,26000,28450,26000,27650,1681071
20180509,27250,29350,26400,29050,1509889
20180510,28750,30450,28450,29500,1253322
20180511,29500,29950,28800,29100,674959
20180514,29100,29450,28600,28700,391680
20180515,28600,29100,27800,28100,921520
20180516,28350,29000,27650,28100,566452
20180517,27950,28550,27700,27950,347725
20180518,28250,29300,28150,29250,531265
20180521,29550,29550,28300,28500,388190
20180523,28250,28700,27400,28350,334641
20180524,28200,28900,27800,28900,387616
20180525,30250,30800,27900,28600,1590239
20180528,27850,29650,27550,29350,757969
20180529,29350,33300,29100,32900,2925895
20180530,32550,33150,31850,31900,977654
20180531,31900,34150,31600,33150,4729153
20180601,33550,33600,32350,33450,877997
20180604,33250,34100,32300,32300,786228
20180605,32350,32800,31300,31500,504871
20180607,31650,32950,31150,31850,619275
20180608,32000,32750,31600,32050,440342
20180611,31900,32100,30400,30400,556540
20180612,30700,31400,30500,30800,372493
20180614,31450,31450,29450,29450,607834
20180615,29200,31050,29200,30600,446080
20180618,30700,30850,28600,28800,435627
20180619,28800,29300,28350,28350,229203
20180620,28100,28600,27150,27300,486790
20180621,27300,27500,25750,26250,555543
20180622,25850,26400,25150,25600,400186
20180625,25900,26200,25150,25600,362172
20180626,25250,25800,24950,25300,244065
20180627,25100,25600,24250,24300,520973
20180628,24100,24250,23250,23450,697811
20180629,23550,23700,23050,23450,315039
20180702,23750,23750,22050,22500,498775
20180703,22500,23100,22100,22450,280506
20180704,22400,23000,22200,22600,152827
20180705,22400,22500,21250,21600,632066
20180706,21650,22150,21500,22150,301115
